"","STATE_CD","year","dem_percent"
"1655","Ohio 12",2016,0.552491044
"1656","Ohio 13",2016,0.630587047
"1657","Ohio 14",2016,0.618683286
"1658","Ohio 15",2016,0.592866472
"1659","Ohio 16",2016,0.454965434
"1660","Ohio 17",2016,0.589178845
"1661","Ohio 18",2016,0.452506412
"1662","Oklahoma 1",2016,0.32988157
"1663","Oklahoma 2",2016,0.320715731
"1664","Oklahoma 3",2016,0.258991852
"1665","Oklahoma 4",2016,0.3098543
"1666","Oklahoma 5",2016,0.316769784
"1667","Oregon 1",2016,0.682750696
"1668","Oregon 2",2016,0.412754741
"1669","Oregon 3",2016,0.690134497
"1670","Oregon 4",2016,0.522677738
"1671","Oregon 5",2016,0.641101098
"1672","Pennsylvania 1",2016,0.785502629
"1673","Pennsylvania 2",2016,0.749846129
"1674","Pennsylvania 3",2016,0.444191457
"1675","Pennsylvania 4",2016,0.50378478
"1676","Pennsylvania 5",2016,0.378510647
"1677","Pennsylvania 6",2016,0.535161927
"1678","Pennsylvania 7",2016,0.56360269
"1679","Pennsylvania 8",2016,0.678581348
"1680","Pennsylvania 9",2016,0.362460594
"1681","Pennsylvania 10",2016,0.476799401
"1682","Pennsylvania 11",2016,0.528180328
"1683","Pennsylvania 12",2016,0.494574071
"1684","Pennsylvania 13",2016,0.749846129
"1685","Pennsylvania 14",2016,0.57313052
"1686","Pennsylvania 15",2016,0.544456584
"1687","Pennsylvania 16",2016,0.464458454
"1688","Pennsylvania 17",2016,0.47140477
"1689","Pennsylvania 18",2016,0.516749047
"1690","Pennsylvania 19",2016,0.379125729
"1691","Rhode Island 1",2016,0.660626752
"1692","Rhode Island 2",2016,0.645063551
"1693","South Carolina 1",2016,NA
"1694","South Carolina 2",2016,NA
"1695","South Carolina 3",2016,NA
"1696","South Carolina 4",2016,NA
"1697","South Carolina 5",2016,NA
"1698","South Carolina 6",2016,NA
"1699","South Carolina 7",2016,NA
"1700","South Dakota 0",2016,0.407809208
"1701","Tennessee 1",2016,0.260518901
"1702","Tennessee 2",2016,0.305374487
"1703","Tennessee 3",2016,0.346020226
"1704","Tennessee 4",2016,0.29809516
"1705","Tennessee 5",2016,0.529124168
"1706","Tennessee 6",2016,0.327387309
"1707","Tennessee 7",2016,0.529115614
"1708","Tennessee 8",2016,0.529573737
"1709","Tennessee 9",2016,0.631432246
"1710","Texas 1",2016,0.273443896
"1711","Texas 2",2016,0.496052417
"1712","Texas 3",2016,0.506865849
"1713","Texas 4",2016,0.303237118
"1714","Texas 5",2016,0.522719226
"1715","Texas 6",2016,0.396521902
"1716","Texas 7",2016,0.500249932
"1717","Texas 8",2016,0.215485613
"1718","Texas 9",2016,0.494810392
"1719","Texas 10",2016,0.520192731
"1720","Texas 11",2016,0.207809965
"1721","Texas 12",2016,0.394540691
"1722","Texas 13",2016,0.191193039
"1723","Texas 14",2016,0.385760357
"1724","Texas 15",2016,0.632448974
"1725","Texas 16",2016,0.665163813
"1726","Texas 17",2016,0.283497541
"1727","Texas 18",2016,0.500249932
"1728","Texas 19",2016,0.246186464
"1729","Texas 20",2016,0.523148754
"1730","Texas 21",2016,0.527660789
"1731","Texas 22",2016,0.474943365
"1732","Texas 23",2016,0.553951857
"1733","Texas 24",2016,0.479396172
"1734","Texas 25",2016,0.563523287
"1735","Texas 26",2016,0.476466081
"1736","Texas 27",2016,0.548979693
"1737","Texas 28",2016,0.558632716
"1738","Texas 29",2016,0.500249932
"1739","Texas 30",2016,0.578014047
"1740","Texas 31",2016,0.379012712
"1741","Texas 32",2016,0.578014047
"1742","Texas 33",2016,NA
"1743","Texas 34",2016,NA
"1744","Texas 35",2016,NA
"1745","Texas 36",2016,NA
"1746","Utah 1",2016,NA
"1747","Utah 2",2016,NA
"1748","Utah 3",2016,NA
"1749","Utah 4",2016,NA
"1750","Vermont 0",2016,0.682489665
"1751","Virginia 1",2016,0.53124409
"1752","Virginia 2",2016,0.585814346
"1753","Virginia 3",2016,0.635135113
"1754","Virginia 4",2016,0.498744218
"1755","Virginia 5",2016,0.457955914
"1756","Virginia 6",2016,0.394125089
"1757","Virginia 7",2016,0.511732963
"1758","Virginia 8",2016,0.634034266
"1759","Virginia 9",2016,0.354571543
"1760","Virginia 10",2016,0.558579007
"1761","Virginia 11",2016,0.594389232
"1762","Washington 1",2016,0.663208127
"1763","Washington 2",2016,0.656822732
"1764","Washington 3",2016,0.524481811
"1765","Washington 4",2016,0.389063276
"1766","Washington 5",2016,0.44332533
"1767","Washington 6",2016,0.556225858
"1768","Washington 7",2016,0.704080123
"1769","Washington 8",2016,0.663278335
"1770","Washington 9",2016,0.657720946
"1771","Washington 10",2016,NA
"1772","West Virginia 1",2016,0.363357761
"1773","West Virginia 2",2016,0.387459035
"1774","West Virginia 3",2016,0.332106008
"1775","Wisconsin 1",2016,0.553691844
"1776","Wisconsin 2",2016,0.639055848
"1777","Wisconsin 3",2016,0.546512169
"1778","Wisconsin 4",2016,0.674360766
"1779","Wisconsin 5",2016,0.518768842
"1780","Wisconsin 6",2016,0.471164134
"1781","Wisconsin 7",2016,0.505057709
"1782","Wisconsin 8",2016,0.480118689
"1783","#N/A",2016,0.520096714
"1784","Alabama 1",2012,0.390788721
"1785","Alabama 2",2012,0.407023755
"1786","Alabama 3",2012,0.456924713
"1787","Alabama 4",2012,0.239855583
"1788","Alabama 5",2012,0.369056549
"1789","Alabama 6",2012,0.425701714
"1790","Alabama 7",2012,0.522854019
"1791","Arizona 1",2012,0.441068198
"1792","Arizona 2",2012,0.439814685
"1793","Arizona 3",2012,0.445441423
"1794","Arizona 4",2012,0.445441423
"1795","Arizona 5",2012,0.445441423
"1796","Arizona 6",2012,0.443988399
"1797","Arizona 7",2012,0.463122196
"1798","Arizona 8",2012,0.502409117
"1799","Arizona 9",2012,NA
"1800","Arkansas 1",2012,0.38612868
"1801","Arkansas 2",2012,0.447858288
"1802","Arkansas 3",2012,0.34330547
"1803","Arkansas 4",2012,0.404827686
"1804","California 1",2012,0.704198421
"1805","California 2",2012,0.491594728
"1806","California 3",2012,0.595003484
"1807","California 4",2012,0.534013145
"1808","California 5",2012,0.595243796
"1809","California 6",2012,0.768707659
"1810","California 7",2012,0.681004684
"1811","California 8",2012,0.861222145
"1812","California 9",2012,0.800612436
"1813","California 10",2012,0.695085222
"1814","California 11",2012,0.715546516
"1815","California 12",2012,0.812385074
"1816","California 13",2012,0.800612436
"1817","California 14",2012,0.728845445
"1818","California 15",2012,0.708887172
"1819","California 16",2012,0.708887172
"1820","California 17",2012,0.741661681
"1821","California 18",2012,0.513945638
"1822","California 19",2012,0.489362431
"1823","California 20",2012,0.451172356
"1824","California 21",2012,0.477368999
"1825","California 22",2012,0.676152336
"1826","California 23",2012,0.568007585
"1827","California 24",2012,0.581760902
"1828","California 25",2012,0.675909567
"1829","California 26",2012,0.676560512
"1830","California 27",2012,0.701108324
"1831","California 28",2012,0.701108324
"1832","California 29",2012,0.701108324
"1833","California 30",2012,0.701108324
"1834","California 31",2012,0.701108324
"1835","California 32",2012,0.701108324
"1836","California 33",2012,0.701108324
"1837","California 34",2012,0.701108324
"1838","California 35",2012,0.701108324
"1839","California 36",2012,0.701108324
"1840","California 37",2012,0.701108324
"1841","California 38",2012,0.701108324
"1842","California 39",2012,0.701108324
"1843","California 40",2012,0.480547263
"1844","California 41",2012,0.521613793
"1845","California 42",2012,0.633596425
"1846","California 43",2012,0.526335474
"1847","California 44",2012,0.491708945
"1848","California 45",2012,0.51638991
"1849","California 46",2012,0.646808608
"1850","California 47",2012,0.480547263
"1851","California 48",2012,0.480547263
"1852","California 49",2012,0.538857931
"1853","California 50",2012,0.5478353
"1854","California 51",2012,0.549834176
"1855","California 52",2012,0.5478353
"1856","California 53",2012,0.5478353
"1857","Colorado 1",2012,0.617640259
"1858","Colorado 2",2012,0.586356789
"1859","Colorado 3",2012,0.484451744
"1860","Colorado 4",2012,0.565821216
"1861","Colorado 5",2012,0.403664201
"1862","Colorado 6",2012,0.51998606
"1863","Colorado 7",2012,0.561213788
"1864","Connecticut 1",2012,0.631626475
"1865","Connecticut 2",2012,0.627467803
"1866","Connecticut 3",2012,0.605046349
"1867","Connecticut 4",2012,0.603718328
"1868","Connecticut 5",2012,0.615582553
"1869","Delaware 0",2012,0.626349479
"1870","Florida 1",2012,0.293545853
"1871","Florida 2",2012,0.343091555
"1872","Florida 3",2012,0.398128191
"1873","Florida 4",2012,0.305446175
"1874","Florida 5",2012,0.406579488
"1875","Florida 6",2012,0.492374728
"1876","Florida 7",2012,0.364953988
"1877","Florida 8",2012,0.43799556
"1878","Florida 9",2012,NA
"1879","Florida 10",2012,NA
"1880","Florida 11",2012,NA
"1881","Florida 12",2012,0.291468853
"1882","Florida 13",2012,NA
"1883","Florida 14",2012,0.23804039
"1884","Florida 15",2012,0.291468853
"1885","Florida 16",2012,NA
"1886","Florida 17",2012,NA
"1887","Florida 18",2012,0.341058227
"1888","Florida 19",2012,NA
"1889","Florida 20",2012,NA
"1890","Florida 21",2012,NA
"1891","Florida 22",2012,NA
"1892","Florida 23",2012,NA
"1893","Florida 24",2012,0.417170191
"1894","Florida 25",2012,0.341058227
"1895","Florida 26",2012,NA
"1896","Florida 27",2012,NA
"1897","Georgia 1",2012,NA
"1898","Georgia 2",2012,NA
"1899","Georgia 3",2012,NA
"1900","Georgia 4",2012,NA
"1901","Georgia 5",2012,NA
"1902","Georgia 6",2012,NA
"1903","Georgia 7",2012,NA
"1904","Georgia 8",2012,NA
"1905","Georgia 9",2012,NA
"1906","Georgia 10",2012,NA
"1907","Georgia 11",2012,NA
"1908","Georgia 12",2012,NA
"1909","Georgia 13",2012,NA
"1910","Georgia 14",2012,NA
"1911","Hawaii 1",2012,NA
"1912","Hawaii 2",2012,NA
"1913","Idaho 1",2012,0.394718883
"1914","Idaho 2",2012,0.525902966
"1915","Illinois 1",2012,NA
"1916","Illinois 2",2012,NA
"1917","Illinois 3",2012,NA
"1918","Illinois 4",2012,NA
"1919","Illinois 5",2012,NA
"1920","Illinois 6",2012,NA
"1921","Illinois 7",2012,NA
"1922","Illinois 8",2012,0.67276478
"1923","Illinois 9",2012,NA
"1924","Illinois 10",2012,0.67276478
"1925","Illinois 11",2012,NA
"1926","Illinois 12",2012,0.549291342
"1927","Illinois 13",2012,NA
"1928","Illinois 14",2012,0.454634224
"1929","Illinois 15",2012,0.441875742
"1930","Illinois 16",2012,0.397972165
"1931","Illinois 17",2012,0.446341475
"1932","Illinois 18",2012,0.426640837
"1933","Illinois 19",2012,0.525171476
"1934","Indiana 1",2012,0.531609639
"1935","Indiana 2",2012,0.530997238
"1936","Indiana 3",2012,NA
"1937","Indiana 4",2012,0.627310749
"1938","Indiana 5",2012,0.627385369
"1939","Indiana 6",2012,0.613187705
"1940","Indiana 7",2012,0.445192308
"1941","Indiana 8",2012,0.496396517
"1942","Indiana 9",2012,0.564570593
"1943","Iowa 1",2012,0.33069216
"1944","Iowa 2",2012,0.447428459
"1945","Iowa 3",2012,0.303093172
"1946","Iowa 4",2012,0.346059716
"1947","Iowa 5",2012,0.387038292
"1948","Kansas 1",2012,0.359192993
"1949","Kansas 2",2012,0.537680708
"1950","Kansas 3",2012,0.288050615
"1951","Kansas 4",2012,0.375129601
"1952","Kentucky 1",2012,0.256719599
"1953","Kentucky 2",2012,0.361751904
"1954","Kentucky 3",2012,0.364627434
"1955","Kentucky 4",2012,0.175894988
"1956","Kentucky 5",2012,0.321213707
"1957","Kentucky 6",2012,0.428511606
"1958","Louisiana 1",2012,0.505241861
"1959","Louisiana 2",2012,NA
"1960","Louisiana 3",2012,NA
"1961","Louisiana 4",2012,NA
"1962","Louisiana 5",2012,0.579932368
"1963","Louisiana 6",2012,NA
"1964","Louisiana 7",2012,NA
"1965","Maine 1",2012,NA
"1966","Maine 2",2012,0.440298289
"1967","Maryland 1",2012,0.570101878
"1968","Maryland 2",2012,NA
"1969","Maryland 3",2012,NA
"1970","Maryland 4",2012,NA
"1971","Maryland 5",2012,NA
"1972","Maryland 6",2012,NA
"1973","Maryland 7",2012,NA
"1974","Maryland 8",2012,NA
"1975","Massachusetts 1",2012,NA
"1976","Massachusetts 2",2012,NA
"1977","Massachusetts 3",2012,NA
"1978","Massachusetts 4",2012,NA
"1979","Massachusetts 5",2012,NA
"1980","Massachusetts 6",2012,NA
"1981","Massachusetts 7",2012,NA
"1982","Massachusetts 8",2012,NA
"1983","Massachusetts 9",2012,NA
"1984","Massachusetts 10",2012,NA
"1985","Michigan 1",2012,0.530001617
"1986","Michigan 2",2012,0.612922173
"1987","Michigan 3",2012,NA
"1988","Michigan 4",2012,NA
"1989","Michigan 5",2012,NA
"1990","Michigan 6",2012,0.456576305
"1991","Michigan 7",2012,0.478086194
"1992","Michigan 8",2012,NA
"1993","Michigan 9",2012,NA
"1994","Michigan 10",2012,NA
"1995","Michigan 11",2012,NA
"1996","Michigan 12",2012,NA
"1997","Michigan 13",2012,NA
"1998","Michigan 14",2012,NA
"1999","Michigan 15",2012,NA
"2000","Minnesota 1",2012,0.320334894
"2001","Minnesota 2",2012,0.585029263
"2002","Minnesota 3",2012,NA
"2003","Minnesota 4",2012,0.672512788
"2004","Minnesota 5",2012,NA
"2005","Minnesota 6",2012,0.63717262
"2006","Minnesota 7",2012,0.496066444
"2007","Minnesota 8",2012,NA
"2008","Mississippi 1",2012,0.464316507
"2009","Mississippi 2",2012,0.490814176
"2010","Mississippi 3",2012,0.373063225
"2011","Mississippi 4",2012,0.530210411
"2012","Missouri 1",2012,NA
"2013","Missouri 2",2012,0.34622003
"2014","Missouri 3",2012,0.422036399
"2015","Missouri 4",2012,NA
"2016","Missouri 5",2012,NA
"2017","Missouri 6",2012,NA
"2018","Missouri 7",2012,NA
"2019","Missouri 8",2012,0.3358253
"2020","Missouri 9",2012,NA
"2021","Montana 0",2012,0.297627758
"2022","Nebraska 1",2012,NA
"2023","Nebraska 2",2012,0.421512087
"2024","Nebraska 3",2012,0.256944444
"2025","Nevada 1",2012,NA
"2026","Nevada 2",2012,NA
"2027","Nevada 3",2012,NA
"2028","Nevada 4",2012,NA
"2029","New Hampshire 1",2012,NA
"2030","New Hampshire 2",2012,NA
"2031","New Jersey 1",2012,NA
"2032","New Jersey 2",2012,NA
"2033","New Jersey 3",2012,NA
"2034","New Jersey 4",2012,NA
"2035","New Jersey 5",2012,NA
"2036","New Jersey 6",2012,0.287719298
"2037","New Jersey 7",2012,0.287719298
"2038","New Jersey 8",2012,NA
"2039","New Jersey 9",2012,NA
"2040","New Jersey 10",2012,0.287719298
"2041","New Jersey 11",2012,NA
"2042","New Jersey 12",2012,NA
"2043","New Jersey 13",2012,0.287719298
"2044","New Mexico 1",2012,NA
"2045","New Mexico 2",2012,NA
"2046","New Mexico 3",2012,NA
"2047","New York 1",2012,NA
"2048","New York 2",2012,NA
"2049","New York 3",2012,NA
"2050","New York 4",2012,NA
"2051","New York 5",2012,NA
"2052","New York 6",2012,NA
"2053","New York 7",2012,NA
"2054","New York 8",2012,NA
"2055","New York 9",2012,NA
"2056","New York 10",2012,NA
"2057","New York 11",2012,NA
"2058","New York 12",2012,NA
"2059","New York 13",2012,0.507142101
"2060","New York 14",2012,NA
"2061","New York 15",2012,NA
"2062","New York 16",2012,NA
"2063","New York 17",2012,NA
"2064","New York 18",2012,NA
"2065","New York 19",2012,0.726446482
"2066","New York 20",2012,0.588301229
"2067","New York 21",2012,0.442928604
"2068","New York 22",2012,0.726446482
"2069","New York 23",2012,0.49553461
"2070","New York 24",2012,NA
"2071","New York 25",2012,0.456466627
"2072","New York 26",2012,NA
"2073","New York 27",2012,NA
"2074","New York 28",2012,NA
"2075","New York 29",2012,NA
"2076","North Carolina 1",2012,NA
"2077","North Carolina 2",2012,NA
"2078","North Carolina 3",2012,NA
"2079","North Carolina 4",2012,NA
"2080","North Carolina 5",2012,NA
"2081","North Carolina 6",2012,NA
"2082","North Carolina 7",2012,NA
"2083","North Carolina 8",2012,NA
"2084","North Carolina 9",2012,NA
"2085","North Carolina 10",2012,0.308441558
"2086","North Carolina 11",2012,NA
"2087","North Carolina 12",2012,NA
"2088","North Carolina 13",2012,NA
"2089","North Dakota 0",2012,0.453229733
"2090","Ohio 1",2012,NA
"2091","Ohio 2",2012,NA
"2092","Ohio 3",2012,NA
"2093","Ohio 4",2012,0.312845493
"2094","Ohio 5",2012,NA
"2095","Ohio 6",2012,0.273733236
"2096","Ohio 7",2012,NA
"2097","Ohio 8",2012,NA
"2098","Ohio 9",2012,0.381915846
"2099","Ohio 10",2012,NA
"2100","Ohio 11",2012,NA
"2101","Ohio 12",2012,0.331032687
"2102","Ohio 13",2012,NA
"2103","Ohio 14",2012,NA
"2104","Ohio 15",2012,NA
"2105","Ohio 16",2012,NA
"2106","Ohio 17",2012,NA
"2107","Ohio 18",2012,0.25203252
"2108","Oklahoma 1",2012,0.615526953
"2109","Oklahoma 2",2012,NA
"2110","Oklahoma 3",2012,0.514413601
"2111","Oklahoma 4",2012,0.455544456
"2112","Oklahoma 5",2012,NA
"2113","Oregon 1",2012,0.476646556
"2114","Oregon 2",2012,0.388812779
"2115","Oregon 3",2012,NA
"2116","Oregon 4",2012,NA
"2117","Oregon 5",2012,NA
"2118","Pennsylvania 1",2012,NA
"2119","Pennsylvania 2",2012,NA
"2120","Pennsylvania 3",2012,NA
"2121","Pennsylvania 4",2012,NA
"2122","Pennsylvania 5",2012,NA
"2123","Pennsylvania 6",2012,NA
"2124","Pennsylvania 7",2012,NA
"2125","Pennsylvania 8",2012,NA
"2126","Pennsylvania 9",2012,NA
"2127","Pennsylvania 10",2012,NA
"2128","Pennsylvania 11",2012,NA
"2129","Pennsylvania 12",2012,0.601010101
"2130","Pennsylvania 13",2012,NA
"2131","Pennsylvania 14",2012,NA
"2132","Pennsylvania 15",2012,NA
"2133","Pennsylvania 16",2012,NA
"2134","Pennsylvania 17",2012,NA
"2135","Pennsylvania 18",2012,0.601010101
"2136","Pennsylvania 19",2012,NA
"2137","Rhode Island 1",2012,NA
"2138","Rhode Island 2",2012,NA
"2139","South Carolina 1",2012,NA
"2140","South Carolina 2",2012,NA
"2141","South Carolina 3",2012,NA
"2142","South Carolina 4",2012,0.429441356
"2143","South Carolina 5",2012,NA
"2144","South Carolina 6",2012,NA
"2145","South Carolina 7",2012,NA
"2146","South Dakota 0",2012,0.354899317
"2147","Tennessee 1",2012,0.407785059
"2148","Tennessee 2",2012,0.270710059
"2149","Tennessee 3",2012,0.442302428
"2150","Tennessee 4",2012,0.420383971
"2151","Tennessee 5",2012,0.329582488
"2152","Tennessee 6",2012,0.304510605
"2153","Tennessee 7",2012,0.318479009
"2154","Tennessee 8",2012,0.241922892
"2155","Tennessee 9",2012,0.277493188
"2156","Texas 1",2012,NA
"2157","Texas 2",2012,NA
"2158","Texas 3",2012,NA
"2159","Texas 4",2012,NA
"2160","Texas 5",2012,NA
"2161","Texas 6",2012,NA
"2162","Texas 7",2012,NA
"2163","Texas 8",2012,NA
"2164","Texas 9",2012,NA
"2165","Texas 10",2012,0.215917843
"2166","Texas 11",2012,NA
"2167","Texas 12",2012,NA
"2168","Texas 13",2012,NA
"2169","Texas 14",2012,NA
"2170","Texas 15",2012,NA
"2171","Texas 16",2012,NA
"2172","Texas 17",2012,NA
"2173","Texas 18",2012,NA
"2174","Texas 19",2012,NA
"2175","Texas 20",2012,NA
"2176","Texas 21",2012,NA
"2177","Texas 22",2012,NA
"2178","Texas 23",2012,NA
"2179","Texas 24",2012,NA
"2180","Texas 25",2012,NA
"2181","Texas 26",2012,NA
"2182","Texas 27",2012,NA
"2183","Texas 28",2012,NA
"2184","Texas 29",2012,NA
"2185","Texas 30",2012,NA
"2186","Texas 31",2012,NA
"2187","Texas 32",2012,NA
"2188","Texas 33",2012,NA
"2189","Texas 34",2012,NA
"2190","Texas 35",2012,NA
"2191","Texas 36",2012,NA
"2192","Utah 1",2012,NA
"2193","Utah 2",2012,0.709775967
"2194","Utah 3",2012,NA
"2195","Utah 4",2012,NA
"2196","Vermont 0",2012,0.395474907
"2197","Virginia 1",2012,NA
"2198","Virginia 2",2012,NA
"2199","Virginia 3",2012,NA
"2200","Virginia 4",2012,NA
"2201","Virginia 5",2012,0.377301853
"2202","Virginia 6",2012,NA
"2203","Virginia 7",2012,NA
"2204","Virginia 8",2012,NA
"2205","Virginia 9",2012,NA
"2206","Virginia 10",2012,NA
"2207","Virginia 11",2012,NA
"2208","Washington 1",2012,NA
"2209","Washington 2",2012,NA
"2210","Washington 3",2012,0.327091136
"2211","Washington 4",2012,0.23857868
"2212","Washington 5",2012,0.455269608
"2213","Washington 6",2012,0.495400951
"2214","Washington 7",2012,NA
"2215","Washington 8",2012,NA
"2216","Washington 9",2012,NA
"2217","Washington 10",2012,NA
"2218","West Virginia 1",2012,0.576315311
"2219","West Virginia 2",2012,0.522984612
"2220","West Virginia 3",2012,0.550793745
"2221","Wisconsin 1",2012,NA
"2222","Wisconsin 2",2012,NA
"2223","Wisconsin 3",2012,NA
"2224","Wisconsin 4",2012,NA
"2225","Wisconsin 5",2012,NA
"2226","Wisconsin 6",2012,NA
"2227","Wisconsin 7",2012,NA
"2228","Wisconsin 8",2012,NA
